src,dst,kind
obligation-article-111-4,actor-provider,IMPOSES_ON
article-111,obligation-article-111-5,HAS_OBLIGATION
obligation-article-111-5,actor-provider,IMPOSES_ON
article-111,risk-high,CLASSIFIES_AS
article-112,article-5,REFERENCES
article-112,article-97,REFERENCES
article-112,article-50,REFERENCES
article-112,article-99,REFERENCES
article-112,article-5,REFERENCES
article-112,article-50,REFERENCES
article-112,annex-iii,REFERENCES
article-112,annex-iii,REFERENCES
article-112,annex-iii,REFERENCES
article-112,annex-i,REFERENCES
article-112,obligation-article-112-0,HAS_OBLIGATION
article-112,obligation-article-112-1,HAS_OBLIGATION
article-112,obligation-article-112-2,HAS_OBLIGATION
article-112,obligation-article-112-3,HAS_OBLIGATION
article-112,obligation-article-112-4,HAS_OBLIGATION
article-112,obligation-article-112-5,HAS_OBLIGATION
article-112,obligation-article-112-6,HAS_OBLIGATION
article-112,obligation-article-112-7,HAS_OBLIGATION
article-112,obligation-article-112-8,HAS_OBLIGATION
article-112,obligation-article-112-9,HAS_OBLIGATION
article-112,obligation-article-112-10,HAS_OBLIGATION
article-112,obligation-article-112-11,HAS_OBLIGATION
article-112,obligation-article-112-12,HAS_OBLIGATION
article-112,obligation-article-112-13,HAS_OBLIGATION
article-112,obligation-article-112-14,HAS_OBLIGATION
article-112,obligation-article-112-15,HAS_OBLIGATION
article-112,obligation-article-112-16,HAS_OBLIGATION
article-112,obligation-article-112-17,HAS_OBLIGATION
article-112,obligation-article-112-18,HAS_OBLIGATION
article-112,obligation-article-112-19,HAS_OBLIGATION
article-112,risk-unacceptable,CLASSIFIES_AS
article-112,risk-high,CLASSIFIES_AS
article-113,article-5,REFERENCES
article-113,article-5,REFERENCES
article-113,article-78,REFERENCES
article-113,article-101,REFERENCES
article-113,article-6,REFERENCES
article-113,article-6,REFERENCES
article-113,article-6,REFERENCES
article-113,annex-iii,REFERENCES
article-113,annex-i,REFERENCES
article-113,obligation-article-113-0,HAS_OBLIGATION
article-113,obligation-article-113-1,HAS_OBLIGATION
article-113,obligation-article-113-2,HAS_OBLIGATION
article-113,risk-high,CLASSIFIES_AS
article-12,article-79,REFERENCES
article-12,article-72,REFERENCES
article-12,article-26,REFERENCES
article-12,article-14,REFERENCES
article-12,annex-iii,REFERENCES
article-12,obligation-article-12-0,HAS_OBLIGATION
article-12,obligation-article-12-1,HAS_OBLIGATION
article-12,obligation-article-12-2,HAS_OBLIGATION
article-12,risk-high,CLASSIFIES_AS
article-13,article-15,REFERENCES
article-13,article-9,REFERENCES
article-13,article-14,REFERENCES
article-13,article-12,REFERENCES
article-13,obligation-article-13-0,HAS_OBLIGATION
obligation-article-13-0,actor-deployer,IMPOSES_ON
article-13,obligation-article-13-1,HAS_OBLIGATION
obligation-article-13-1,actor-provider,IMPOSES_ON
article-13,obligation-article-13-2,HAS_OBLIGATION
obligation-article-13-2,actor-deployer,IMPOSES_ON
article-13,obligation-article-13-3,HAS_OBLIGATION
obligation-article-13-3,actor-provider,IMPOSES_ON
article-13,risk-high,CLASSIFIES_AS
article-14,annex-iii,REFERENCES
article-14,obligation-article-14-0,HAS_OBLIGATION
article-14,obligation-article-14-1,HAS_OBLIGATION
article-14,obligation-article-14-2,HAS_OBLIGATION
obligation-article-14-2,actor-provider,IMPOSES_ON
article-14,obligation-article-14-3,HAS_OBLIGATION
obligation-article-14-3,actor-deployer,IMPOSES_ON
article-14,obligation-article-14-4,HAS_OBLIGATION
obligation-article-14-4,actor-deployer,IMPOSES_ON
article-14,obligation-article-14-5,HAS_OBLIGATION
article-14,risk-high,CLASSIFIES_AS
article-15,obligation-article-15-0,HAS_OBLIGATION
article-15,obligation-article-15-1,HAS_OBLIGATION
article-15,obligation-article-15-2,HAS_OBLIGATION
article-15,obligation-article-15-3,HAS_OBLIGATION
article-15,obligation-article-15-4,HAS_OBLIGATION
article-15,obligation-article-15-5,HAS_OBLIGATION
article-15,obligation-article-15-6,HAS_OBLIGATION
article-15,obligation-article-15-7,HAS_OBLIGATION
article-15,obligation-article-15-8,HAS_OBLIGATION
article-15,risk-high,CLASSIFIES_AS
article-16,article-17,REFERENCES
article-16,article-18,REFERENCES
article-16,article-19,REFERENCES
article-16,article-43,REFERENCES
article-16,article-47,REFERENCES
article-16,article-48,REFERENCES
article-16,article-49,REFERENCES
article-16,article-20,REFERENCES
article-16,obligation-article-16-0,HAS_OBLIGATION
obligation-article-16-0,actor-provider,IMPOSES_ON
article-16,risk-high,CLASSIFIES_AS
article-17,article-9,REFERENCES
article-17,article-72,REFERENCES
article-17,article-73,REFERENCES
article-17,article-40,REFERENCES
article-17,obligation-article-17-0,HAS_OBLIGATION
obligation-article-17-0,actor-provider,IMPOSES_ON
article-17,obligation-article-17-1,HAS_OBLIGATION
article-17,obligation-article-17-2,HAS_OBLIGATION
obligation-article-17-2,actor-provider,IMPOSES_ON
article-17,obligation-article-17-3,HAS_OBLIGATION
obligation-article-17-3,actor-provider,IMPOSES_ON
article-17,obligation-article-17-4,HAS_OBLIGATION
obligation-article-17-4,actor-provider,IMPOSES_ON
article-17,obligation-article-17-5,HAS_OBLIGATION
article-17,risk-high,CLASSIFIES_AS
article-18,article-11,REFERENCES
article-18,article-17,REFERENCES
article-18,article-47,REFERENCES
article-18,obligation-article-18-0,HAS_OBLIGATION
obligation-article-18-0,actor-provider,IMPOSES_ON
article-18,obligation-article-18-1,HAS_OBLIGATION
obligation-article-18-1,actor-provider,IMPOSES_ON
article-18,obligation-article-18-2,HAS_OBLIGATION
obligation-article-18-2,actor-provider,IMPOSES_ON
article-18,risk-high,CLASSIFIES_AS
article-19,article-12,REFERENCES
article-19,obligation-article-19-0,HAS_OBLIGATION
obligation-article-19-0,actor-provider,IMPOSES_ON
article-19,obligation-article-19-1,HAS_OBLIGATION
article-19,obligation-article-19-2,HAS_OBLIGATION
obligation-article-19-2,actor-provider,IMPOSES_ON
article-19,risk-high,CLASSIFIES_AS
article-2,article-6,REFERENCES
article-2,article-6,REFERENCES
article-2,article-5,REFERENCES
article-2,article-6,REFERENCES
article-2,article-97,REFERENCES
article-2,annex-i,REFERENCES
article-2,annex-i,REFERENCES
article-2,obligation-article-2-0,HAS_OBLIGATION
article-2,obligation-article-2-1,HAS_OBLIGATION
article-2,obligation-article-2-2,HAS_OBLIGATION
article-2,obligation-article-2-3,HAS_OBLIGATION
obligation-article-2-3,actor-provider,IMPOSES_ON
article-2,obligation-article-2-4,HAS_OBLIGATION
article-2,obligation-article-2-5,HAS_OBLIGATION
article-2,obligation-article-2-6,HAS_OBLIGATION
article-2,obligation-article-2-7,HAS_OBLIGATION
article-2,risk-high,CLASSIFIES_AS
article-20,article-79,REFERENCES
article-20,article-44,REFERENCES
article-20,obligation-article-20-0,HAS_OBLIGATION
obligation-article-20-0,actor-provider,IMPOSES_ON
article-20,obligation-article-20-1,HAS_OBLIGATION
obligation-article-20-1,actor-deployer,IMPOSES_ON
article-20,obligation-article-20-2,HAS_OBLIGATION
obligation-article-20-2,actor-provider,IMPOSES_ON
article-20,risk-high,CLASSIFIES_AS
article-21,article-12,REFERENCES
article-21,article-78,REFERENCES
article-21,obligation-article-21-0,HAS_OBLIGATION
obligation-article-21-0,actor-provider,IMPOSES_ON
article-21,obligation-article-21-1,HAS_OBLIGATION
obligation-article-21-1,actor-provider,IMPOSES_ON
article-21,obligation-article-21-2,HAS_OBLIGATION
article-21,risk-high,CLASSIFIES_AS
article-22,article-47,REFERENCES
article-22,article-11,REFERENCES
article-22,article-74,REFERENCES
article-22,article-47,REFERENCES
article-22,article-12,REFERENCES
article-22,article-49,REFERENCES
article-22,annex-viii,REFERENCES
article-22,obligation-article-22-0,HAS_OBLIGATION
obligation-article-22-0,actor-provider,IMPOSES_ON
article-22,obligation-article-22-1,HAS_OBLIGATION
obligation-article-22-1,actor-provider,IMPOSES_ON
article-22,obligation-article-22-2,HAS_OBLIGATION
obligation-article-22-2,actor-provider,IMPOSES_ON
article-22,obligation-article-22-3,HAS_OBLIGATION
article-22,obligation-article-22-4,HAS_OBLIGATION
obligation-article-22-4,actor-provider,IMPOSES_ON
article-22,obligation-article-22-5,HAS_OBLIGATION
obligation-article-22-5,actor-provider,IMPOSES_ON
article-22,obligation-article-22-6,HAS_OBLIGATION
obligation-article-22-6,actor-provider,IMPOSES_ON
article-22,obligation-article-22-7,HAS_OBLIGATION
article-22,risk-high,CLASSIFIES_AS
article-23,article-43,REFERENCES
article-23,article-11,REFERENCES
article-23,article-47,REFERENCES
article-23,article-22,REFERENCES
article-23,article-79,REFERENCES
article-23,article-47,REFERENCES
article-23,annex-iv,REFERENCES
article-23,obligation-article-23-0,HAS_OBLIGATION
obligation-article-23-0,actor-provider,IMPOSES_ON
article-23,obligation-article-23-1,HAS_OBLIGATION
obligation-article-23-1,actor-importer,IMPOSES_ON
article-23,obligation-article-23-2,HAS_OBLIGATION
obligation-article-23-2,actor-provider,IMPOSES_ON
article-23,obligation-article-23-3,HAS_OBLIGATION
obligation-article-23-3,actor-importer,IMPOSES_ON
article-23,obligation-article-23-4,HAS_OBLIGATION
obligation-article-23-4,actor-importer,IMPOSES_ON
article-23,obligation-article-23-5,HAS_OBLIGATION
obligation-article-23-5,actor-importer,IMPOSES_ON
article-23,obligation-article-23-6,HAS_OBLIGATION
obligation-article-23-6,actor-importer,IMPOSES_ON
article-23,obligation-article-23-7,HAS_OBLIGATION
article-23,obligation-article-23-8,HAS_OBLIGATION
obligation-article-23-8,actor-importer,IMPOSES_ON
article-23,risk-high,CLASSIFIES_AS
article-24,article-47,REFERENCES
article-24,article-16,REFERENCES
article-24,article-23,REFERENCES
article-24,article-79,REFERENCES
article-24,article-79,REFERENCES
article-24,obligation-article-24-0,HAS_OBLIGATION
obligation-article-24-0,actor-provider,IMPOSES_ON
article-24,obligation-article-24-1,HAS_OBLIGATION
obligation-article-24-1,actor-distributor,IMPOSES_ON
article-24,obligation-article-24-2,HAS_OBLIGATION
obligation-article-24-2,actor-provider,IMPOSES_ON
article-24,obligation-article-24-3,HAS_OBLIGATION
obligation-article-24-3,actor-distributor,IMPOSES_ON
article-24,obligation-article-24-4,HAS_OBLIGATION
obligation-article-24-4,actor-provider,IMPOSES_ON
article-24,obligation-article-24-5,HAS_OBLIGATION
obligation-article-24-5,actor-provider,IMPOSES_ON
article-24,obligation-article-24-6,HAS_OBLIGATION
obligation-article-24-6,actor-distributor,IMPOSES_ON
article-24,obligation-article-24-7,HAS_OBLIGATION
obligation-article-24-7,actor-distributor,IMPOSES_ON
article-24,risk-high,CLASSIFIES_AS
article-25,article-16,REFERENCES
article-25,article-6,REFERENCES
article-25,article-6,REFERENCES
article-25,article-16,REFERENCES
article-25,article-16,REFERENCES
article-25,annex-i,REFERENCES
article-25,obligation-article-25-0,HAS_OBLIGATION
obligation-article-25-0,actor-provider,IMPOSES_ON
article-25,obligation-article-25-1,HAS_OBLIGATION
obligation-article-25-1,actor-provider,IMPOSES_ON
article-25,obligation-article-25-2,HAS_OBLIGATION
obligation-article-25-2,actor-provider,IMPOSES_ON
article-25,obligation-article-25-3,HAS_OBLIGATION
obligation-article-25-3,actor-provider,IMPOSES_ON
article-25,obligation-article-25-4,HAS_OBLIGATION
obligation-article-25-4,actor-provider,IMPOSES_ON
article-25,obligation-article-25-5,HAS_OBLIGATION
obligation-article-25-5,actor-provider,IMPOSES_ON
article-25,obligation-article-25-6,HAS_OBLIGATION
obligation-article-25-6,actor-provider,IMPOSES_ON
article-25,obligation-article-25-7,HAS_OBLIGATION
article-25,obligation-article-25-8,HAS_OBLIGATION
article-25,obligation-article-25-9,HAS_OBLIGATION
article-25,risk-high,CLASSIFIES_AS
article-26,article-72,REFERENCES
article-26,article-79,REFERENCES
article-26,article-73,REFERENCES
article-26,article-49,REFERENCES
article-26,article-71,REFERENCES
article-26,article-13,REFERENCES
article-26,article-35,REFERENCES
article-26,article-27,REFERENCES
article-26,article-9,REFERENCES
article-26,article-10,REFERENCES
article-26,article-50,REFERENCES
article-26,article-13,REFERENCES
article-26,annex-iii,REFERENCES
article-26,obligation-article-26-0,HAS_OBLIGATION
obligation-article-26-0,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-1,HAS_OBLIGATION
obligation-article-26-1,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-2,HAS_OBLIGATION
obligation-article-26-2,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-3,HAS_OBLIGATION
obligation-article-26-3,actor-provider,IMPOSES_ON
article-26,obligation-article-26-4,HAS_OBLIGATION
obligation-article-26-4,actor-provider,IMPOSES_ON
article-26,obligation-article-26-5,HAS_OBLIGATION
obligation-article-26-5,actor-provider,IMPOSES_ON
article-26,obligation-article-26-6,HAS_OBLIGATION
obligation-article-26-6,actor-provider,IMPOSES_ON
article-26,obligation-article-26-7,HAS_OBLIGATION
obligation-article-26-7,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-8,HAS_OBLIGATION
obligation-article-26-8,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-9,HAS_OBLIGATION
obligation-article-26-9,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-10,HAS_OBLIGATION
obligation-article-26-10,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-11,HAS_OBLIGATION
obligation-article-26-11,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-12,HAS_OBLIGATION
article-26,obligation-article-26-13,HAS_OBLIGATION
obligation-article-26-13,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-14,HAS_OBLIGATION
obligation-article-26-14,actor-provider,IMPOSES_ON
article-26,obligation-article-26-15,HAS_OBLIGATION
obligation-article-26-15,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-16,HAS_OBLIGATION
obligation-article-26-16,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-17,HAS_OBLIGATION
article-26,obligation-article-26-18,HAS_OBLIGATION
article-26,obligation-article-26-19,HAS_OBLIGATION
article-26,obligation-article-26-20,HAS_OBLIGATION
article-26,obligation-article-26-21,HAS_OBLIGATION
obligation-article-26-21,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-22,HAS_OBLIGATION
article-26,obligation-article-26-23,HAS_OBLIGATION
obligation-article-26-23,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-24,HAS_OBLIGATION
obligation-article-26-24,actor-deployer,IMPOSES_ON
article-26,obligation-article-26-25,HAS_OBLIGATION
article-26,obligation-article-26-26,HAS_OBLIGATION
obligation-article-26-26,actor-deployer,IMPOSES_ON
article-26,risk-high,CLASSIFIES_AS
article-27,article-6,REFERENCES
article-27,article-13,REFERENCES
article-27,article-46,REFERENCES
article-27,article-35,REFERENCES
article-27,annex-iii,REFERENCES
article-27,annex-iii,REFERENCES
article-27,obligation-article-27-0,HAS_OBLIGATION
obligation-article-27-0,actor-deployer,IMPOSES_ON
article-27,obligation-article-27-1,HAS_OBLIGATION
obligation-article-27-1,actor-provider,IMPOSES_ON
article-27,obligation-article-27-2,HAS_OBLIGATION
obligation-article-27-2,actor-deployer,IMPOSES_ON
article-27,obligation-article-27-3,HAS_OBLIGATION
obligation-article-27-3,actor-deployer,IMPOSES_ON
article-27,obligation-article-27-4,HAS_OBLIGATION
obligation-article-27-4,actor-deployer,IMPOSES_ON
article-27,obligation-article-27-5,HAS_OBLIGATION
obligation-article-27-5,actor-deployer,IMPOSES_ON
article-27,risk-high,CLASSIFIES_AS
article-28,article-78,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,annex-i,REFERENCES
article-28,obligation-article-28-0,HAS_OBLIGATION
article-28,obligation-article-28-1,HAS_OBLIGATION
article-28,obligation-article-28-2,HAS_OBLIGATION
article-28,obligation-article-28-3,HAS_OBLIGATION
article-28,obligation-article-28-4,HAS_OBLIGATION
article-28,obligation-article-28-5,HAS_OBLIGATION
article-28,obligation-article-28-6,HAS_OBLIGATION
article-28,obligation-article-28-7,HAS_OBLIGATION
article-28,obligation-article-28-8,HAS_OBLIGATION
article-28,obligation-article-28-9,HAS_OBLIGATION
article-28,obligation-article-28-10,HAS_OBLIGATION
article-28,obligation-article-28-11,HAS_OBLIGATION
article-28,obligation-article-28-12,HAS_OBLIGATION
article-28,obligation-article-28-13,HAS_OBLIGATION
article-29,article-31,REFERENCES
article-29,article-31,REFERENCES
article-29,article-28,REFERENCES
article-29,article-31,REFERENCES
article-29,annex-i,REFERENCES
article-29,obligation-article-29-0,HAS_OBLIGATION
article-29,obligation-article-29-1,HAS_OBLIGATION
article-29,obligation-article-29-2,HAS_OBLIGATION
article-29,obligation-article-29-3,HAS_OBLIGATION
article-29,obligation-article-29-4,HAS_OBLIGATION
article-29,obligation-article-29-5,HAS_OBLIGATION
article-3,article-2,REFERENCES
article-3,article-2,REFERENCES
article-3,article-2,REFERENCES
article-3,article-9,REFERENCES
article-3,article-10,REFERENCES
article-3,article-10,REFERENCES
article-3,article-4,REFERENCES
article-3,article-4,REFERENCES
article-3,article-4,REFERENCES
article-3,article-57,REFERENCES
article-3,article-2,REFERENCES
article-3,obligation-article-3-0,HAS_OBLIGATION
obligation-article-3-0,actor-provider,IMPOSES_ON
article-3,risk-high,CLASSIFIES_AS
article-30,article-31,REFERENCES
article-30,article-97,REFERENCES
article-30,article-29,REFERENCES
article-30,article-31,REFERENCES
article-30,article-29,REFERENCES
article-30,article-29,REFERENCES
article-30,annex-xiv,REFERENCES
article-30,annex-xiv,REFERENCES
article-30,obligation-article-30-0,HAS_OBLIGATION
article-30,obligation-article-30-1,HAS_OBLIGATION
article-30,obligation-article-30-2,HAS_OBLIGATION
article-30,obligation-article-30-3,HAS_OBLIGATION
article-30,obligation-article-30-4,HAS_OBLIGATION
article-30,obligation-article-30-5,HAS_OBLIGATION
article-31,article-78,REFERENCES
article-31,article-38,REFERENCES
article-31,obligation-article-31-0,HAS_OBLIGATION
article-31,obligation-article-31-1,HAS_OBLIGATION
article-31,obligation-article-31-2,HAS_OBLIGATION
article-31,obligation-article-31-3,HAS_OBLIGATION
obligation-article-31-3,actor-provider,IMPOSES_ON
article-31,obligation-article-31-4,HAS_OBLIGATION
obligation-article-31-4,actor-provider,IMPOSES_ON
article-31,obligation-article-31-5,HAS_OBLIGATION
article-31,obligation-article-31-6,HAS_OBLIGATION
article-31,obligation-article-31-7,HAS_OBLIGATION
article-31,obligation-article-31-8,HAS_OBLIGATION
article-31,obligation-article-31-9,HAS_OBLIGATION
article-31,obligation-article-31-10,HAS_OBLIGATION
article-31,obligation-article-31-11,HAS_OBLIGATION
article-31,obligation-article-31-12,HAS_OBLIGATION
article-31,obligation-article-31-13,HAS_OBLIGATION
obligation-article-31-13,actor-provider,IMPOSES_ON
article-31,obligation-article-31-14,HAS_OBLIGATION
article-31,obligation-article-31-15,HAS_OBLIGATION
article-31,obligation-article-31-16,HAS_OBLIGATION
article-31,obligation-article-31-17,HAS_OBLIGATION
article-31,obligation-article-31-18,HAS_OBLIGATION
article-31,obligation-article-31-19,HAS_OBLIGATION
article-31,risk-high,CLASSIFIES_AS
article-32,article-31,REFERENCES
article-32,obligation-article-32-0,HAS_OBLIGATION
article-33,article-31,REFERENCES
article-33,obligation-article-33-0,HAS_OBLIGATION
article-33,obligation-article-33-1,HAS_OBLIGATION
article-33,obligation-article-33-2,HAS_OBLIGATION
article-33,obligation-article-33-3,HAS_OBLIGATION
article-34,article-43,REFERENCES
article-34,article-28,REFERENCES
article-34,obligation-article-34-0,HAS_OBLIGATION
article-34,obligation-article-34-1,HAS_OBLIGATION
obligation-article-34-1,actor-provider,IMPOSES_ON
article-34,obligation-article-34-2,HAS_OBLIGATION
article-34,obligation-article-34-3,HAS_OBLIGATION
obligation-article-34-3,actor-provider,IMPOSES_ON
article-34,risk-high,CLASSIFIES_AS
article-35,obligation-article-35-0,HAS_OBLIGATION
article-35,obligation-article-35-1,HAS_OBLIGATION
article-35,obligation-article-35-2,HAS_OBLIGATION
article-36,article-30,REFERENCES
article-36,article-31,REFERENCES
article-36,article-31,REFERENCES
article-36,obligation-article-36-0,HAS_OBLIGATION
article-36,obligation-article-36-1,HAS_OBLIGATION
article-36,obligation-article-36-2,HAS_OBLIGATION
article-36,obligation-article-36-3,HAS_OBLIGATION
obligation-article-36-3,actor-provider,IMPOSES_ON
article-36,obligation-article-36-4,HAS_OBLIGATION
article-36,obligation-article-36-5,HAS_OBLIGATION
article-36,obligation-article-36-6,HAS_OBLIGATION
article-36,obligation-article-36-7,HAS_OBLIGATION
article-36,obligation-article-36-8,HAS_OBLIGATION
article-36,obligation-article-36-9,HAS_OBLIGATION
article-36,obligation-article-36-10,HAS_OBLIGATION
obligation-article-36-10,actor-provider,IMPOSES_ON
article-36,obligation-article-36-11,HAS_OBLIGATION
article-36,obligation-article-36-12,HAS_OBLIGATION
obligation-article-36-12,actor-provider,IMPOSES_ON
article-36,obligation-article-36-13,HAS_OBLIGATION
obligation-article-36-13,actor-provider,IMPOSES_ON
article-36,obligation-article-36-14,HAS_OBLIGATION
obligation-article-36-14,actor-provider,IMPOSES_ON
article-36,obligation-article-36-15,HAS_OBLIGATION
obligation-article-36-15,actor-provider,IMPOSES_ON
article-36,obligation-article-36-16,HAS_OBLIGATION
article-36,risk-high,CLASSIFIES_AS
article-37,article-31,REFERENCES
article-37,article-78,REFERENCES
article-37,article-98,REFERENCES
article-37,obligation-article-37-0,HAS_OBLIGATION
article-37,obligation-article-37-1,HAS_OBLIGATION
article-37,obligation-article-37-2,HAS_OBLIGATION
article-37,obligation-article-37-3,HAS_OBLIGATION
article-37,obligation-article-37-4,HAS_OBLIGATION
article-38,obligation-article-38-0,HAS_OBLIGATION
article-38,obligation-article-38-1,HAS_OBLIGATION
article-38,obligation-article-38-2,HAS_OBLIGATION
article-38,risk-high,CLASSIFIES_AS
article-39,article-31,REFERENCES
article-4,article-62,REFERENCES
article-4,obligation-article-4-0,HAS_OBLIGATION
obligation-article-4-0,actor-provider,IMPOSES_ON
article-4,obligation-article-4-1,HAS_OBLIGATION
obligation-article-4-1,actor-provider,IMPOSES_ON
article-4,obligation-article-4-2,HAS_OBLIGATION
article-4,obligation-article-4-3,HAS_OBLIGATION
article-40,article-10,REFERENCES
article-40,article-24,REFERENCES
article-40,annex-i,REFERENCES
article-40,annex-i,REFERENCES
article-40,obligation-article-40-0,HAS_OBLIGATION
article-40,obligation-article-40-1,HAS_OBLIGATION
article-40,obligation-article-40-2,HAS_OBLIGATION
article-40,obligation-article-40-3,HAS_OBLIGATION
article-40,obligation-article-40-4,HAS_OBLIGATION
article-40,obligation-article-40-5,HAS_OBLIGATION
article-40,obligation-article-40-6,HAS_OBLIGATION
article-40,obligation-article-40-7,HAS_OBLIGATION
article-40,risk-high,CLASSIFIES_AS
article-41,article-10,REFERENCES
article-41,article-10,REFERENCES
article-41,article-67,REFERENCES
article-41,article-98,REFERENCES
article-41,article-22,REFERENCES
article-41,obligation-article-41-0,HAS_OBLIGATION
article-41,obligation-article-41-1,HAS_OBLIGATION
article-41,obligation-article-41-2,HAS_OBLIGATION
article-41,obligation-article-41-3,HAS_OBLIGATION
article-41,obligation-article-41-4,HAS_OBLIGATION
article-41,obligation-article-41-5,HAS_OBLIGATION
article-41,obligation-article-41-6,HAS_OBLIGATION
obligation-article-41-6,actor-provider,IMPOSES_ON
article-41,obligation-article-41-7,HAS_OBLIGATION
article-41,obligation-article-41-8,HAS_OBLIGATION
article-41,risk-high,CLASSIFIES_AS
article-42,article-10,REFERENCES
article-42,article-15,REFERENCES
article-42,article-12,REFERENCES
article-42,article-15,REFERENCES
article-42,obligation-article-42-0,HAS_OBLIGATION
article-42,obligation-article-42-1,HAS_OBLIGATION
article-42,obligation-article-42-2,HAS_OBLIGATION
article-42,risk-high,CLASSIFIES_AS
article-43,article-40,REFERENCES
article-43,article-41,REFERENCES
article-43,article-40,REFERENCES
article-43,article-41,REFERENCES
article-43,article-74,REFERENCES
article-43,article-17,REFERENCES
article-43,article-31,REFERENCES
article-43,article-28,REFERENCES
article-43,article-41,REFERENCES
article-43,article-6,REFERENCES
article-43,article-97,REFERENCES
article-43,article-97,REFERENCES
article-43,annex-iii,REFERENCES
article-43,annex-vi,REFERENCES
article-43,annex-vii,REFERENCES
article-43,annex-vii,REFERENCES
article-43,annex-vii,REFERENCES
article-43,annex-iii,REFERENCES
article-43,annex-vi,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-vii,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-iii,REFERENCES
article-43,annex-i,REFERENCES
article-43,annex-iv,REFERENCES
article-43,annex-iii,REFERENCES
article-43,annex-vii,REFERENCES
article-43,annex-vi,REFERENCES
article-43,obligation-article-43-0,HAS_OBLIGATION
obligation-article-43-0,actor-provider,IMPOSES_ON
article-43,obligation-article-43-1,HAS_OBLIGATION
obligation-article-43-1,actor-provider,IMPOSES_ON
article-43,obligation-article-43-2,HAS_OBLIGATION
article-43,obligation-article-43-3,HAS_OBLIGATION
obligation-article-43-3,actor-provider,IMPOSES_ON
article-43,obligation-article-43-4,HAS_OBLIGATION
obligation-article-43-4,actor-provider,IMPOSES_ON
article-43,obligation-article-43-5,HAS_OBLIGATION
article-43,obligation-article-43-6,HAS_OBLIGATION
article-43,obligation-article-43-7,HAS_OBLIGATION
article-43,obligation-article-43-8,HAS_OBLIGATION
article-43,obligation-article-43-9,HAS_OBLIGATION
article-43,obligation-article-43-10,HAS_OBLIGATION
obligation-article-43-10,actor-provider,IMPOSES_ON
article-43,obligation-article-43-11,HAS_OBLIGATION
obligation-article-43-11,actor-deployer,IMPOSES_ON
article-43,obligation-article-43-12,HAS_OBLIGATION
obligation-article-43-12,actor-provider,IMPOSES_ON
article-43,obligation-article-43-13,HAS_OBLIGATION
article-43,risk-high,CLASSIFIES_AS
article-44,annex-vii,REFERENCES
article-44,annex-i,REFERENCES
article-44,annex-iii,REFERENCES
article-44,annex-i,REFERENCES
article-44,annex-iii,REFERENCES
article-44,obligation-article-44-0,HAS_OBLIGATION
article-44,obligation-article-44-1,HAS_OBLIGATION
article-44,obligation-article-44-2,HAS_OBLIGATION
article-44,obligation-article-44-3,HAS_OBLIGATION
obligation-article-44-3,actor-provider,IMPOSES_ON
article-44,obligation-article-44-4,HAS_OBLIGATION
article-44,obligation-article-44-5,HAS_OBLIGATION
article-45,article-78,REFERENCES
article-45,annex-vii,REFERENCES
article-45,annex-vii,REFERENCES
article-45,obligation-article-45-0,HAS_OBLIGATION
article-45,obligation-article-45-1,HAS_OBLIGATION
article-45,obligation-article-45-2,HAS_OBLIGATION
article-45,obligation-article-45-3,HAS_OBLIGATION
article-46,article-43,REFERENCES
article-46,annex-i,REFERENCES
article-46,obligation-article-46-0,HAS_OBLIGATION
article-46,obligation-article-46-1,HAS_OBLIGATION
article-46,obligation-article-46-2,HAS_OBLIGATION
article-46,obligation-article-46-3,HAS_OBLIGATION
article-46,obligation-article-46-4,HAS_OBLIGATION
article-46,obligation-article-46-5,HAS_OBLIGATION
article-46,obligation-article-46-6,HAS_OBLIGATION
article-46,obligation-article-46-7,HAS_OBLIGATION
article-46,obligation-article-46-8,HAS_OBLIGATION
article-46,obligation-article-46-9,HAS_OBLIGATION
article-46,obligation-article-46-10,HAS_OBLIGATION
article-46,obligation-article-46-11,HAS_OBLIGATION
article-46,obligation-article-46-12,HAS_OBLIGATION
article-46,risk-high,CLASSIFIES_AS
article-47,article-97,REFERENCES
article-47,annex-v,REFERENCES
